created_at,text,full_name
13-12-2021,"#게으름 에 미루고 미루다가 드디어
#부스터샷접종완료
.
.
.
#미국 #생활 #미국생활 #버지니아 #부스터샷 #부스터 #virginia #pfizer #pfizervacine #pfizerbooster #화이자 #화이자백신 #covid19 #코비드백신 #코비드백신접종 @ Virginia https://t.co/FNg3f1BX25","Virginia, USA"
13-12-2021,@WSJ And he saw his #Pfizer campaign donation... https://t.co/tm5zD3lzFD,"Georgia, USA"
12-12-2021,"It WAS ALWAYS RUBBISH

@pfizer + ALL drug companies FREE FROM LIABILITY 

#Pfizer FINED over $ 4 BILLION 

HOW IS THIS COMPANY STILL IN BUSINESS 

SECRET CONTRACTS 

MASSIVE POLITICAL DONATIONS 

MASSIVE ADVERTISING SPENDING 

Now... line up..

Take your shot

And be quiet https://t.co/D5cay2SfNI https://t.co/HYUZW3x8xZ","Pennsylvania, USA"
11-12-2021,"@RozzaKat13 @lawyer4laws THIS @pfizer
$4BILLION fines

That #Pfizer ?
1000s DEAD&gt; #Covid_19 #vaccine

1000s INJURED
SOME PERMANENT
THAT @pfizer

SECRET GOVERNMT CONTRACT
that #Pfizer

POLITICAL DONATIONS
@GOP @DNC

THAT @pfizer

BIG AD BUDGET
@Disney
@comcast
@Discovery
@ViaCBSGlobalDst

THAT PFIZER ? https://t.co/sio0Wt7FBg","Pennsylvania, USA"
11-12-2021,"@pfizer LIES

PEOPLE DIE

.
.
.

1000s DEAD

MORE INJURED

.
.
.

$ 4 BILLION IN FINES

CRIMES AGAINST HUMANITY 

#Covid_19
#VaccineSideEffects #VaccineMandate #vaccination 
#Pfizer https://t.co/e7MEsNiWRX https://t.co/qS1aSkliiL","Pennsylvania, USA"
10-12-2021,"@POLITICS204 @CDCDirector Nawwww 🤣🤣🤣🤣

@pfizer HAS SECRET GOVERNMENT CONTRACTS 

#Pfizer has had $ 4 billion in FINES

1000s DEAD from #Covid_19 #vaccine 

3× more injured

They can SHOVE their ""VACCINES""

(aka GENE THERAPY)

Wherevthe SUN DON'T SHINE https://t.co/exQifb1LSF","Pennsylvania, USA"
10-12-2021,"@VIP3R187 @pfizer @pfizer 

$ 4 BILLION DOLLARS IN FINES 

how the hell is #Pfizer still in business https://t.co/wbOsSUkFUt","Pennsylvania, USA"
10-12-2021,"@pfizer 

$4 BILLION=FINES

CRIMES againstHUMANITY 
HOW THE HELL IS #Pfizer STILLlin business I'LL TELL U

POLITICAL CONTRIBUTIONS2 @DNC @GOP

MILLIONS$ &gt;Advertising
@Disney
@comcast
@ViaCBSGlobalDst
@WarnerMedia
@ATT

ANY OTHER DRUG
causing this many deaths
WOULD B OFFtheMARKET https://t.co/Ov4BQv2d3W https://t.co/VK2cAIDKLg","Pennsylvania, USA"
08-12-2021,Got the third vaccine #pfizer @ Disney Parks and Resorts Health Services https://t.co/urFHu6iaY4,"Florida, USA"
07-12-2021,"Haven’t been fully vaccinated before the holidays? No worries. @scdhec says even if that ship has sailed to get  #moderna or #Pfizer, #johnsonandjohnson is still on the table. Even so, public health officials say one dose is still better than none. @wachfox https://t.co/4ouPE0ddct","South Carolina, USA"
07-12-2021,"@nanob1023 Thanks Nancy! Hindsight is 20/20! Wish I had gotten the #Pfizer rather than #ModernaBooster My daughter warned me about a couple she knew who had gotten sick from Moderna booster🤷🏻‍♀️
Praying ( for ALL of us) that it is successful against the #Omnicron 🙅🏻‍♀️","South Carolina, USA"
06-12-2021,"@beachcrazy70 Was that this year? When I had my first “ senior” flu shot I had fever , chills etc for a day but was better the next day. My daughter says she earned me about the #Moderna booster but I don’t remember it. I wishI had tried #pfizer for the booster. You can bet next time!","South Carolina, USA"
03-12-2021,Fully vaxed! Thanks @rxalbany for having *Walk-In* pediatric #CovidVaccine !!! #getkidsvaccinated #pfizer #shotsforkids https://t.co/VJEY0HJfyM,"New York, USA"
03-12-2021,My arm is so sore this morning. I do not want to move my arm. It’s much more sore than it was with the previous 2 jabs. Other than that I feel fine. #pfizer #COVIDBooster,"Mississippi, USA"
02-12-2021,Hey @Walgreens what is the point of confirmed #COVID19 #vaccine appointments if you are going to cancel them 45 minutes before ?? - a very frustrated mom of two #halfvaxed kids!! #getkidsvaccinated #CovidVaccine #pfizer,"New York, USA"
02-12-2021,"#covid_19 vaccines available for everyone ages 5 and older
.
#moderna #pfizer #757vaccine #johnsonandjohnson #booster #VDH #vaccine #G4Gvaxd @ Virginia https://t.co/z8pS8zv7oS","Virginia, USA"
02-12-2021,"Got my Booster today!
💉💉💉
#Pfizer https://t.co/rB4m58Y37E","Indiana, USA"
30-11-2021,@Onemommaofthree @MelissainJax @BaptistHealthJx @WJCTNews Did you have #JnJ or #pfizer / #Moderna ?  And when.  How sick were you?  In hospital or just home sick?,"Florida, USA"
28-11-2021,"Ya me aplicaron el booster de #Pfizer 
Todo Bien! https://t.co/WA5PWMACNk","Texas, USA"
28-11-2021,"@DrLeanaWen just got my #Pfizer #COVIDBooster , now am I gonna need a new shot for the new #Omicron variant?  This is #nuts","New York, USA"
27-11-2021,"Who has received the #Pfizer booster shot?

Any side effects? Similar as other two doses?","Maryland, USA"
26-11-2021,Got my Pfizer Booster Shot. #Pfizer #vaccine #boostershot #vaccination #vaccinated #vaccines,"Texas, USA"
26-11-2021,@irritatedwoman Vaccines for life was always their business model. #Pfizer,"Florida, USA"
24-11-2021,"#BabyJ got his first shot
 #Pfizer #COVIDVaccineKids https://t.co/nHKoaSqRlL","Pennsylvania, USA"
23-11-2021,"@drdavidbull If the big pharma money slows down, another mandate comes.  #pfizer #Moderna https://t.co/0OFUzkbVbc","Georgia, USA"
22-11-2021,#Pfizer #pfizerbooster https://t.co/qPS9WdN0Kb,"Georgia, USA"
22-11-2021,"“Got myself the booster shot"". 

""Now loading: Antibodies…""

#3rd_Dose 💉
#Booster 🚀
#Pfizer 👨‍⚕️
#Fully_Vaccinated https://t.co/oJBYHnWZib","Missouri, USA"
21-11-2021,Just got my booster. #COVID19 #Pfizer,"Arizona, USA"
