created_at,text,full_name
12-03-2021,@seanhannity #Pfizer &amp; #Moderna REJECTED invitations from Trump https://t.co/yqOVGoc50L,"Ohio, USA"
12-03-2021,I am getting my #Moderna #2nd Dose on Monday-3/15!! https://t.co/1iMzu68KRI,"North Carolina, USA"
10-03-2021,Grateful to have my first #Moderna #COVID19 vaccine shot in the arm!,"South Carolina, USA"
09-03-2021,I just received my first dose of the #Moderna #COVID vaccine. This would not be have been possible without @POTUS making sure educators are vaccinated in order to keep us healthy and keep schools open!,"Florida, USA"
09-03-2021,"Go science 🧬! Startling to think we’re here in a year!? A Herculean task by many thousands of dedicated scientists and the brave folks who volunteered for the clinical trials!
.
.
#newnormal #vaccine #goscience #moderna https://t.co/2uycxJhXrv","Maryland, USA"
08-03-2021,In line for my 2nd dose of #Moderna #COVID19 #vaccine,"Florida, USA"
08-03-2021,Shot 1 done. #vaccines #Moderna #CovidVaccine @CNN @StephenAtHome https://t.co/qopTi4dtxR,"Ohio, USA"
07-03-2021,First dose of the vaccine = complete 😎 #CovidVaccine #Moderna,"Colorado, USA"
07-03-2021,"Quick poll: Has anyone developed tinnitus after receiving the #modernavaccine? If so, please comment if it went away. 
#vaccine #Moderna #CovidVaccine #vaccineSideEffects","Kentucky, USA"
07-03-2021,"My mom is not throwing away her shot! (Pun intended)! Get vaccinated! Can’t wait for youth to be able to get it so I can get mine! She’s a little tired and sore arm but other than that ok! 

#CovidVaccine #Moderna https://t.co/FXRv9vpKO8","Florida, USA"
05-03-2021,Just got my 1st COVID vaccine! #COVIDVaccination #Moderna https://t.co/q8Uj5M9wrr,"Texas, USA"
05-03-2021,Happy to be a part of  @HopkinsMedicine #research #COVID19 vaccine study after receiving both #Moderna vaccinations &amp; had first antibody blood draw today. I continued taking #Humira with vaccinations. #rheum #RheumatoidArthritis #patientincludedresearch https://t.co/EWuGal2cVM,"Kansas, USA"
05-03-2021,"Took us a month after qualifying to get 1st shot of #Moderna... thanks to our #incompetent #exBusiness exec #GuvDouche.

It’s still a mess with couples in their 80’s &amp; 90s unable to get an appointment m. https://t.co/jAe3LbKXX8","Arizona, USA"
05-03-2021,My husband is getting his first dose of #Moderna tomorrow!,"Mississippi, USA"
04-03-2021,Received my 2nd vaccine today! We are so excited to welcome back our Bobcats 5 days a week!! @NewsMCS @BobcatsCreek #Moderna #WhateverItTakes #BobcatNation https://t.co/bqdF61bKPl,"Kentucky, USA"
04-03-2021,"Guess what? Michele Rusen and I just got our first shot of the #covidvacccine ! #moderna #ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs #vaccinated @ Ritchie County, West Virginia https://t.co/3ueonY0X9f","West Virginia, USA"
04-03-2021,Covid vaccine #1 done. I do this in memory of my cousin Robert and to honor my ancestors. This Puerto Rican will not go down without a fight! #decolonize #covid_19 #covidvaccine #moderna @ Chatham Medical Park https://t.co/jLOkMtLvxn,"North Carolina, USA"
03-03-2021,"This is James Whisman. He’s with the Kentucky River Health District. He and 3 other members rescued 150 #COVID 19 #Moderna #vaccines via a boat and transported them to a neighboring county. 

📸 KRHD and @GovAndyBeshear https://t.co/W4qa4ahtIM","Kentucky, USA"
03-03-2021,This is a look at Coastal Family Health’s mobile unit vaccinating people in the Pearlington community at the Pearlington Library from 10am-2pm by appointment only @WLOX #vaccine #pearlington #moderna #CovidVaccine https://t.co/DABzZs4mVf,"Mississippi, USA"
03-03-2021,👏🏼👏🏼👏🏼 Dolly helped fund it and now she gets it! #moderna Added bonus of re-working Jolene to fit vaccination https://t.co/nQaG1AX1y9,"California, USA"
28-02-2021,There is still not enough information on the #Moderna 1273 and the #Pfizer BNT162b2 Vaccine longevity of the #Immunity to the #COVID19 virus and the #J&amp;J is less than the other vaccines regarding the immune effects on people over #65 with com morbidity health conditions?!? https://t.co/3ZA5KITNoP,"North Carolina, USA"
28-02-2021,"Yesterday I had seen many #Minority Teachers getting the #Moderna Vaccine in #Onslow County, NC https://t.co/vegeIdpgQc https://t.co/pE1O5kZPRk","North Carolina, USA"
28-02-2021,"I was at the #Onslow County Government building yesterday and they were giving the #Moderna vaccine to the #Teachers and the other people who are working in childcare and I was able to get my #Companion, who is #70 years old his first dose of the vaccine o https://t.co/7lxG6xJc8R https://t.co/wB4b3puCYz","North Carolina, USA"
27-02-2021,"DOSE #1 ✅
.
.
.
#COVID19Vaccine 🏥 #MODERNA 💙 https://t.co/uCcLmWrAtW","New York, USA"
26-02-2021,I am very happy with the #Moderna COVID-19 vaccine and the #Janssen vaccine is not going to be as good for my #Age and other health conditions that put the vaccine in a less immune response!?! https://t.co/lnv1LyxPXX,"North Carolina, USA"
26-02-2021,2/2: and if I get my #Epidural Cortisteroid Injections after the #2nd Dose of the #Moderna COVID-19 vaccine -will this #NULL the Effects of the vaccine and my #Immunity Antibodies to the #Covid19 virus 🦠?!? https://t.co/Y019fwCSco,"North Carolina, USA"
26-02-2021,"I am #immune Compromised and I have put off my #Epidural Cortisteroid Injections for #2/25/21, due to getting the #Moderna COVID-19 1st dose vaccine and I am getting my #2nd Dose in about #3 weeks and I have to get my #Epidural Cortisteroid Injections for my #Sciatica , 1/2","North Carolina, USA"
26-02-2021,"1st dose taken! If I gain superpowers, I promise to use them for good! Mostly... 
#Moderna #covid19 #vaccine #HopingIdontTurnIntoACrocodile #IPreferSuperpowers #MindControlImmortality #ConstipatedFaceForTheWin https://t.co/QvsMPWTodL","Texas, USA"
26-02-2021,My arm feels like it got run over by an 18 wheeler #COVID19Vaccine #sideeffects #Moderna,"Texas, USA"
25-02-2021,"Chipped my tooth and got my first vaccine dose... it’s been a day
.
.
.
.
.
#moderna #covidvacccine #onedown @ Orono, Minnesota https://t.co/5XHBLSlOPf","Minnesota, USA"
25-02-2021,I think the second #Moderna vaccination shot I got yesterday is gonna start some shit with me today.,"Minnesota, USA"
25-02-2021,"Yay! So happy to see my parents vaccinated this evening🥳
Dose two next month💉

#COVID19Vaccine #COVIDVaccination #COVIDVaccine #Moderna #GoodByeCovid {soon if not today} https://t.co/1DWc7IvZNZ","Massachusetts, USA"
24-02-2021,"☑️ Moderna vaccine
☑️Sun is shining
☑️ Yellow (my fav color to wear) sweatsuit 
It’s a good day! 
#igotvaxxed #moderna @ Columbia, Maryland https://t.co/wVSchxL7Kt","Maryland, USA"
21-02-2021,"#COVID19Vaccine number 2. 
Almost at 24 hour mark,but I feel a little “off”.  No fever, achy, tired, and cold.  Acetaminophen greatly helps. Grateful that we live in a country that can roll out a vaccination like this so quickly.  #Moderna #teacher #vaccination @moderna_tx","Kentucky, USA"
18-02-2021,"I have officially been shot twice! My arm is sore but I am doing fine.

#moderna #COVID19Vaccine https://t.co/ADzUaUxNWk","Minnesota, USA"
17-02-2021,@naomirwolf There have multiple cases of people contracting the #COVID19 virus after receiving the #Moderna vaccine. Also cases in women of lymph nodes inflammation are common. https://t.co/KWICoP5tcn,"New York, USA"
17-02-2021,"My final thoughts on the Vaccine! #2ndShot #Moderna #COVID_19 

https://t.co/GG6T7IOSXJ","Maryland, USA"
15-02-2021,Got my first dose of the #Moderna #COVIDVaccine today. So far so good. No side effects. And my pharmacist was the nicest guy. Thanks @WeisMarkets!,"Pennsylvania, USA"
15-02-2021,2nd dose of Moderna and a special treat to thank the fine folks at the vaccine clinic!   The awesome people at @DuckDonuts Levittown were kind enough to individually wrap them for Covid precautions.  #vaccinated #moderna https://t.co/nlKWtSvek4,"Pennsylvania, USA"
15-02-2021,"My new t-shirt I made myself!!

#ibelieveinscience #moderna https://t.co/ZCGif8aF72","Indiana, USA"
12-02-2021,"I got my 2nd 💉 on Wednesday. It kicked me in the butt yesterday. Today I just finished a lunch Peloton Ride!

Here's to being fully vaccinated! 💪🏻❤️

#Moderna #fullyvaccinated #ibelieveinscience","Indiana, USA"
11-02-2021,Second dose is in. Next step toward normalcy. #vaccinated #Moderna #CovidVaccine https://t.co/0jFxgDybci,"Wisconsin, USA"
09-02-2021,"48 hours post #Moderna #CovidVaccine. Had low grade fever, mild headache, and a lot of soreness at the injection site which are all gone now #donotmissyourshot @MassGeneralNews @MGHMedicine @MGH_CfPWB @mghcdi @MGHCCHI @MGHEquity https://t.co/hCSE4lBNm4","Massachusetts, USA"
08-02-2021,Waiting the required 30 mins for observation. #vaccine #COVID19 #Moderna,"Florida, USA"
07-02-2021,Fully vaccinated 💉 #Moderna https://t.co/wiMblY4T5r,"Arizona, USA"
06-02-2021,Got upgraded to 5G.  #fauciouchie #moderna #covidvacccine @ Camp Fretterd Military Reservation https://t.co/hdvlWiYpbN,"Maryland, USA"
05-02-2021,"36h post #Moderna #vaccine dose-2, no aches or pain unlike this morning, and the fever has come down from 3.5F above my normal to 2.0F.  Hoping to feel substantially normal in the morning.","New Jersey, USA"
04-02-2021,"Blessed to say I'm officially fully vaccinated for COVID-19 🙌🏽🎉

What an amazing early birthday present!!!! 
#COVIDVaccination #Moderna https://t.co/ZQs0o2hdrO","Kentucky, USA"
03-02-2021,"4h post #Moderna dose-2: only minor site discomfort. Pre-medicated 2h prior w acetaminophen, dphenhydramine","New Jersey, USA"
31-01-2021,"My friend, Apostle @pastorkiamoore , recently interviewed Dr. @kizzyphd ; the women who developed the #Moderna vaccine. Visit the @wemakewells Facebook page to view the interview. #COVID19 https://t.co/oFgf7NfuK6","Tennessee, USA"
31-01-2021,"My friend, Apostle @pastorkiamoore , recently interviewed Dr. @kizzyphd ; the women who developed the #Moderna vaccine. Visit the @wemakewells Facebook page to view the interview. #COVID19 https://t.co/4buzSdzILm","Tennessee, USA"
30-01-2021,My arm is feeling a LOT better than yesterday. #CoronaVaccine #Moderna #Day2After,"Illinois, USA"
30-01-2021,"#CovidVaccine #1 is in, with gratitude. Thank you, scientists and public health workers. #Moderna #publichealth #Nursing https://t.co/7Kqit6ayG2","Maryland, USA"
29-01-2021,My arm hurts. I think it's swelling up. #CoronaVaccine #Moderna,"Illinois, USA"
27-01-2021,"Soon to be moms— take a look! #pregnant #COVID #Moderna #Pfizer @CBS21NEWS 

https://t.co/cDdDnxsEnU","Pennsylvania, USA"
26-01-2021,FYI. Direct from the @ncdhhs website. #501pharmacy #themoreyouknow #fyi #vaccinate #science #covidvaccine #pfizer #moderna #science #scienceisreal @ 501 Pharmacy https://t.co/M5QXsTHCyi,"North Carolina, USA"
26-01-2021,Standing in line for my 2nd dose of the Vaccine 💉 is the most exciting thing #RN #Moderna,"New York, USA"
25-01-2021,"#Moderna love seeing all these posts from folks obviously under 65 getting vaccinated before elderly folks who should be at the front of the line. Sorry, being 40 years old and 100 lbs overweight should not qualify anyone to be vaccinated ahead of anyone.","Illinois, USA"
25-01-2021,"@NelsonRussellM @TheChurchNewsUK I am blessed with the #Moderna vaccine, as well! I pray for all to get it! https://t.co/ist1wctiGl","Minnesota, USA"
