created_at,text,full_name
31-03-2021,"More and more people are getting the #Covid19vaccine and today Memorial Hospital is back at Stone Co. Fairgrounds after nearly 3weeks to administer #seconddose #Pfizer vaccines. As of today, more than 2,000 people in stone county are now fully vaccinated 🦠💉🩹 @WLOX https://t.co/19vi76UJHQ","Mississippi, USA"
30-03-2021,I have been vaxxed! Start the clock for the second shot! #vaccine  #COVID19Vaccine #Pfizer,"Florida, USA"
30-03-2021,"1st 💉 down. 1 to go. Big shout out to @ACHealthDept &amp; @ConeHealth for running a 1st class, efficient, pleasant, stress-free experience. #TookMyShotNC #TakeYourShotNC #StayStrongNC #Covid19Vaccine @SecMandyCohen https://t.co/sS0QNuQp1d","North Carolina, USA"
30-03-2021,"My son-in-law was among the 13,000 today. So grateful. #COVID19Vaccine https://t.co/AJ2oliBNlF","Michigan, USA"
29-03-2021,"Got dose #1 today, looking forward to dose #2 in a month!! #COVID19Vaccine","Ohio, USA"
29-03-2021,@POTUS @CityFoodLover such a great news! 90% of Americans will live within 5 miles of a place to get #Covid19vaccine shot #HealthEquity,"Florida, USA"
29-03-2021,"CIRCLE CIRCLE DOT DOT MOTHERFUCKERS.
#COVID19Vaccine https://t.co/3w3O06Ujob","Virginia, USA"
28-03-2021,"Thank you to @fema @USNavy and the government, we got our second #COVID19Vaccine today at #vaxjax We are grateful for #Science and all people working on the frontline during this pandemic. #vaccinated #VaccinesSaveLives #VaccinesWork https://t.co/gDsgBaKCgr","Florida, USA"
26-03-2021,Another sweet reward from our #COVID19Vaccine Free coffee and donuts! ☕️ + 🍩  @krispykreme https://t.co/O2It1BYBTa https://t.co/dqEDgT2k7x,"Florida, USA"
26-03-2021,#COVID19Vaccine updates! ⬇️ https://t.co/3ikfJeWNQi,"Florida, USA"
26-03-2021,👉👉What Happens After You Donate A Kidney? https://t.co/VJYdUWP3cx via @YouTube #donate #vaccinated #COVID19 #COVID19Vaccine #Moderna #coronavirus #NFTs #VaccinesSaveLives #COVID https://t.co/la4p9XEZ6c,"Ohio, USA"
26-03-2021,Small study but very reassuring data on safety and efficacy of mRNA #COVID19Vaccine in #rheumatic disease #VaccinesSaveLives #ThisIsOurShot #Scleroderma #Lupus #rheumatoidarthritis https://t.co/HsJBmk1s3i,"Minnesota, USA"
25-03-2021,No #COVID19Vaccine appointment slots available for me at Mercedes-Benz Stadium. When will more become available? @MBStadium @GaDPH @CityofAtlanta @KeishaBottoms @GovKemp #COVID19 #COVID19GA #Atlanta #Georgia,"South Carolina, USA"
25-03-2021,"First dose down!! 🥳 #Covid19Vaccine

I almost cried. The past year has been so long and exhausting. So grateful for #Science!! https://t.co/HqAMatFcdm","Colorado, USA"
25-03-2021,"I have tonight officially registered in the @DHSWI #COVID19Vaccine vaccine registry. This means I will be ready to answer the call when it’s my turn to get vaccinated in close to a month from now. As a proud son of the Great State of Wisconsin, my vaccination will help WI win!","Wisconsin, USA"
24-03-2021,"I’m so pumped about this video. So far my best performing video yet. I’m just thankful to reach the right people.🙏
👇👇👇👇👇👇👇👇👇
What medication does a kidney transplant patient take? https://t.co/4rNgK8DQSD #COVID19 #CovidVaccine #COVID19Vaccine #vaccination @YouTube #love https://t.co/ZPsBv79Y4f","Ohio, USA"
24-03-2021,"PSA: When did it become appropriate to openly ask if you have been vaccinated!? This should be a personal decision and remain private. To me, it’s the equivalent of asking “Who did you vote for?”. #COVID19 #vaccine #PSA #COVID19Vaccine","Georgia, USA"
23-03-2021,Just got my first #COVID19Vaccine!!! 😀,"Texas, USA"
22-03-2021,#Awareness #Memes #MeToo #FarmersCallBJPboycott #FarmersProtest #300DeathsAtProtest #IStandWithFarmers #no_farmer_no_food #23March_किसानों_के_साथ #COVID19 #CORRUPTION #COVID19Vaccine #childtrafficking #childabusepreventionmonth #ChildrensRights #BorisHasFailedTheNation #media https://t.co/nug2O6K72h,"Wisconsin, USA"
22-03-2021,"🗣 SOUND OFF — Expecting moms, would you get or have you already gotten the #COVID19Vaccine?

Why or why not?

https://t.co/Oo3EJIMTs3
https://t.co/PsiVajZomU https://t.co/ML3ULLt2U0","Texas, USA"
22-03-2021,Got my first shot today!  #COVID19Vaccine,"Florida, USA"
22-03-2021,"You can’t see my face, but I’m most definitely smiling. Just got my #COVID19Vaccine #happy https://t.co/JvX2Qtkxuc","Georgia, USA"
22-03-2021,"Glad received the 2nd dose of Covid vaccine! More vaccinated, better control of Covid. @uofmnursingdean #COVID19Vaccine https://t.co/w2gYtFzCV0","Tennessee, USA"
