created_at,text,full_name
10-07-2021,This first dose is kicking my azz! Don’t leave me. #PfizerVaccine,"Texas, USA"
27-06-2021,"Harlow is 12 &amp; smiling because yesterday she got vaccinated at the Farmers Market @FarmersPark. She said it did hurt a little. Today her arm is sore,no other side effects.

Thank you @SGF_Fire @SGCHD who administered the vaccine.

Be like Harlow💛

#finishstrong417 #PfizerVaccine https://t.co/GiyyPNk1Pa","Missouri, USA"
25-06-2021,"@BretWeinstein Huh. The vaccine made my penis much #larger and #thicker. Tell the ladies.

#CovidVaccine #PfizerVaccine #bigdaddy @robdelaney","Georgia, USA"
24-06-2021,Got the #PfizerVaccine today my 1st Shot. Everything is fine. I'm not having any symptoms. After the shot I made sure to eat something. My 2nd Shot is July 15th. Can't Wait. #losethemask #sweatyfaceundermask,"Tennessee, USA"
14-06-2021,"The #DeltaVariant is why I am still wearing a mask 😷 in public despite getting both #PfizerVaccine doses. 

👇🏾👇🏾#COVID is ain’t over, folks👇🏾👇🏾
    (See thread 🧵 via @DrEricDing)

#GetVaxxed y’all! 💉 https://t.co/wZBbvI7KRf","Georgia, USA"
13-06-2021,"@SheriAWilkinson Started reading @StephenKing books in high school (It, Pet Semetary, Tommyknockers, etc) &amp; got in John Irving in college (Owen Meany, Apple Cider Rules, etc)… funny that my favorite authors are both New Englanders.

I got both shots of #PfizerVaccine, but still wear mask 😷","Georgia, USA"
13-06-2021,@patriottakes I got #PfizerVaccine anyway and that has none of the Trump stain on it,"Oregon, USA"
12-06-2021,"訳あって一回目から
期間があいてしまいましたが、
コロナワクチン２回目接種しました💉
一回目より腕も痛くないし、
アレルギー反応もなしですっ！
蓮城はレベルアップした(ドラクエ風)
やっとTikTok動画作れる🕺
編集してレポします✨
#コロナワクチン
#SecondDose
#PfizerVaccine 
#LA
#演技留学中","California, USA"
11-06-2021,Finally received my second COVID shot! #vaccinated #PfizerVaccine #CovidVaccine https://t.co/R0DJ3iT8Yy,"Virginia, USA"
11-06-2021,"@chipfranklin 👋🏾
I got my first #PfizerVaccine 💉 in January 2021","Georgia, USA"
11-06-2021,"Dang! @VP @KamalaHarris has fly all the way here to Atlanta next week to get you people to do what you know you should’ve done months ago… get vaccinated!

The @CDCgov is based in Atlanta, we should be at 100% compliance!
#GetVaxxed #PfizerVaccine https://t.co/8c5OWMDG1S","Georgia, USA"
11-06-2021,"Guess who has two thumbs, is fully vaccinated, and will never lose his keys again? ;) #vaccinated #PfizerVaccine #Moderna #Janssen #johnsonandjohnson #funny #humor #magneticvaccine #magnetized #magnetic #viral #COVID19 #jokes","West Virginia, USA"
29-05-2021,Youngest child got her Fauci ouchie #1 today!  By end of June our whole fam will be fully vaxxed YAY!  #PfizerVaccine https://t.co/ccGyjSTBJo,"Illinois, USA"
22-05-2021,"I really am feeling funky today, and I really mean  F U N K Y. My entire arm feels sore, and it hurts whenever I move it.

All soreness, no fun.

#Pfizer #PfizerVaccine #CovidVaccine","Virginia, USA"
21-05-2021,"Got my first COVID shot!

#PfizerVaccine #CovidVaccine https://t.co/tSb7IQnYX3","Virginia, USA"
21-05-2021,Covid vaccine clinic @griffinhealth #PfizerVaccine #COVID19Vaccine @CDCgov #stopthespread 😷 https://t.co/gH2wm4nVER,"Connecticut, USA"
21-05-2021,And now I wait two weeks. #covidshot #PfizerVaccine,"Pennsylvania, USA"
20-05-2021,I had no side effects #PfizerVaccine https://t.co/35JuG6B4bq,"Virginia, USA"
19-05-2021,"Vaccine dose 2 is done! Thanks, #Science ! 
#PfizerVaccine #ThankYouJoe #FauciOuchie","Oregon, USA"
18-05-2021,1st dose #COVID19Vaccine ✔🩹done ! Had been 😳🥺😬! So far: sore arm &amp; tiredness 😌! 2nd dose in 3 wks #PfizerVaccine ! @MargHelgen @Kellie_Martin @Emily_Beecham @thekjohnston @LeaKThompson @Iam_BrookeSmith @EllenBarkin @KimCattrall @Heyjude629 @MaryMcDonnell10 @Mariska https://t.co/CfhWOSPHfp,"Ohio, USA"
16-05-2021,I’m finally #fullyvaccinated ! #PfizerVaccine #pfizergang #VaccinesSaveLives https://t.co/URJyEIracT,"Louisiana, USA"
15-05-2021,First Dose 💉✅ #PfizerVaccine https://t.co/z2RRQMOoha,"Pennsylvania, USA"
15-05-2021,Very fortunate to take my 15 yr old daughter to get her first COVID vaccine this morning at @GetHealthyUAMS 12th street clinic! #PfizerVaccine #UAMStrong #FauciOuchie,"Arkansas, USA"
15-05-2021,"The tee you've all been waiting for me to drop is live! I launched a 10 day pre-order. Get yours now!
https://t.co/Y5d30llYKg

#iidentifyasvaccinated #MyBodyMyChoice #TheLibertyLady  #conservative #USA #politics #BigPharma #PfizerVaccine #Moderna #draintheswamp #Trump2024 https://t.co/05GptGO9BA","Illinois, USA"
