created_at,text,full_name
11-12-2021,Going to get my #Booster shot. I’ll keep y’all posted. #Moderna,"Georgia, USA"
10-12-2021,Booster.... ENGAGE! #COVIDBooster #Moderna https://t.co/VZTKVEAghg,"California, USA"
09-12-2021,The #Moderna #Booster hit both Claudia and I like a truck last night. Still glad we both got it tho. #COVID19 💉💉💉,"Indiana, USA"
08-12-2021,"#Boosted #Moderna Thanks for a seamless experience, @Publix Pharmacy. https://t.co/qAy4AYMKUK","Tennessee, USA"
08-12-2021,"An unvaccinated family member living in SC who had previously had #COVID19 called to check on us with all the rain in Hawaii. After assuring her we were okay, I spent an hour educating her about @KizzyPhD &amp; MRNA vaccines.  Sent her YouTube links &amp; told her to get #Moderna","Hawaii, USA"
07-12-2021,"Haven’t been fully vaccinated before the holidays? No worries. @scdhec says even if that ship has sailed to get  #moderna or #Pfizer, #johnsonandjohnson is still on the table. Even so, public health officials say one dose is still better than none. @wachfox https://t.co/4ouPE0ddct","South Carolina, USA"
07-12-2021,No booster side effect so far 🙌🏻😊 #VaccineSideEffects #Moderna,"Florida, USA"
06-12-2021,"@beachcrazy70 Was that this year? When I had my first “ senior” flu shot I had fever , chills etc for a day but was better the next day. My daughter says she earned me about the #Moderna booster but I don’t remember it. I wishI had tried #pfizer for the booster. You can bet next time!","South Carolina, USA"
06-12-2021,"Got #Moderna booster Wednesday 
Day 1 Fever, chills,aches,pain,nausea etc
Day 2 was only a little improved
Day 3 was more improved
Day 4 I was able to do outdoor decorating but still not feeling great.
Today my arm still aches and itches and Gastro issues 😬
DANG! Immune response","South Carolina, USA"
02-12-2021,"#covid_19 vaccines available for everyone ages 5 and older
.
#moderna #pfizer #757vaccine #johnsonandjohnson #booster #VDH #vaccine #G4Gvaxd @ Virginia https://t.co/z8pS8zv7oS","Virginia, USA"
30-11-2021,@Onemommaofthree @MelissainJax @BaptistHealthJx @WJCTNews Did you have #JnJ or #pfizer / #Moderna ?  And when.  How sick were you?  In hospital or just home sick?,"Florida, USA"
29-11-2021,@robsevy I got my #Moderna booster Dec. 12 and had no problems.,"Texas, USA"
29-11-2021,Hoping my Granny pulls through… worried about her the worse. #COVID19 #Covid19Positive #PositiveCOVID #COVID #fullyvacinnated #moderna,"Texas, USA"
25-11-2021,Booster update: 30 hours post poke and zero side effects. Much different than my second shot. Yay! 😀 #Booster #Moderna #StayHealthy https://t.co/Ki4fZ0lSBS,"Michigan, USA"
23-11-2021,"Boosted! 💉😀👍
#CovidVaccine #Booster #ThirdShot #Moderna #StayHealthy","Michigan, USA"
23-11-2021,Booster Day! #COVID19 #Moderna #BoosterShots #GetTheShot,"Colorado, USA"
23-11-2021,"@drdavidbull If the big pharma money slows down, another mandate comes.  #pfizer #Moderna https://t.co/0OFUzkbVbc","Georgia, USA"
23-11-2021,#BoosterShots #vaccination #Moderna 💉💉💉 https://t.co/oxktbq3Cih,"California, USA"
22-11-2021,Got my booster vaccine today...feeling great! @myglendale #getyourbooster #shotsinarms #moderna #doingmypart @ Verdugo Woodlands https://t.co/w1Z5pgURRA,"California, USA"
20-11-2021,#BoosterShots #Pfizer #Moderna #COVID19 #mandates #CDC #FDA Freedom!!! https://t.co/A8x81ZU6Ud,"South Carolina, USA"
20-11-2021,Just got boostered! Let’s go #5G #Moderna #ModernaBooster,"Arizona, USA"
16-11-2021,Got my #Moderna booster and can't wait for my 5G to really kick in to high gear😂😂😂,"California, USA"
13-11-2021,Sooo...#Moderna peeps: When does the 5G kick in? I'd like to actually be able to use it on my phone but it's always been so slow. 🤷‍♂️,"Wisconsin, USA"
10-11-2021,"Mike and I are getting our #Moderna boosters today — and we will *continue* to wear our masks indoors when we are in public / with peoples 

It’s our commitment to ourselves and our health… but also to the community at large. 

If only everyone would do their part…","Colorado, USA"
10-11-2021,"I got boosted 😊

#CovidVaccine #vaccinated #Moderna https://t.co/gCfMi6Phbg","Colorado, USA"
07-11-2021,"@AngelaBelcamino Everywhere, every time - even though I just got my #Moderna booster a little over a week ago.  Do not need to protect others, but I know I’m still around anti-vaxxers everywhere, so I want that extra barrier.","Pennsylvania, USA"
07-11-2021,Got the #Moderna #Booster today! Woohoo! 🩹 💉,"Texas, USA"
03-11-2021,Still team #Moderna... :-),"Texas, USA"
03-11-2021,I got my #Moderna booster just now!🙌🏼💉 I’m not a moron &amp; know COVID19 is a deadly virus🦠 I have also seen many patients die from it in the COVID19 ICU. #GetVaccinated #WearAMask,"California, USA"
03-11-2021,Boosted. #Moderna #TeamKentucky https://t.co/w8dUvfJJgU,"Kentucky, USA"
31-10-2021,Feeling much better today. Just a sore arm still. #Moderna #booster,"Missouri, USA"
30-10-2021,"Received #Moderna booster today. I got the Pfizer vaccine but mixed it up getting the booster ... we'll see what transpires... 
😉
https://t.co/SalgmGDxeX","Colorado, USA"
29-10-2021,Got my #Moderna mRNA 1273 Covid-19 vaccine booster on #10/26/2021!! 💉🦠❤️ https://t.co/iwN2lezEWP https://t.co/NICJonwNSB,"North Carolina, USA"
28-10-2021,@108Jennifer @cjdemooi @BananaCrabtree @ThePeterPanto I actually had my booster shot on Monday. It is considered the 3rd because my original vaccine was single stage #JohnsonAndJohnson and I selected #Moderna as my booster shot. A full doses due to my #KidneyTransplant Mixed doses and have no side effects,"Puerto Rico, USA"
28-10-2021,I and #Gene- my Companion just got our #Moderna mRNA 1273 vaccine booster shots!! And the #Flu Vaccine!!! https://t.co/I59AA8Tquw https://t.co/qMmSuOeVWm,"North Carolina, USA"
27-10-2021,"I can’t wait for us to be 20 yrs down the road and I get to say “I told ya so” with anything regarding this vaccine. 

Idk about you, but I’m listening to my gut rather than other humans. #Moderna #FuckDaVaccine","Colorado, USA"
27-10-2021,In March I had my #JohnsonAndJohnson Single shot to protect myself against #COVID-19 and now that it’s booster shot has been approved and the Mix&amp;Match option also. Yesterday afternoon I opted to put a full doses of #Moderna as my booster option due to my #KidneyTransplant,"Puerto Rico, USA"
27-10-2021,"That second dose really be hitting differently, though… 😷💉🦠

(Also, this is my first #TikTok, so please please PLEASE show some love!! 🙌🏽♥️)

#fyp #foryoupage #GetVaccinated #Moderna #Pfizer #Covid_19 #WashYourHands #WearAFuckingMask #StayTheFuckHome #SocialDistancing https://t.co/ldFU2Mphc7","Dededo, USA"
25-10-2021,"D'Arcy is returning from #marthasvineyard to #Seattle late tonight. 
She will return 2 clients Fri in order to do a #COVID19 test. She is fully vaccinated with the highly effective #Moderna #vaccine 
#bettersafethansorry #safety #health #travel #maskup https://t.co/cALJhEGfH9","Massachusetts, USA"
25-10-2021,"Owner D'Arcy is returning from #marthasvineyard to #Seattle late tonight. 
She will return 2 clients Fri in order to do a #COVID19 test. She is fully vaccinated with the highly effective #Moderna #vaccine 
#bettersafethansorry #safety #health #travel #maskup https://t.co/BqI17fkd18","Massachusetts, USA"
22-10-2021,Just got jabbed… [1.2.21; 1.30.21; 10.22.21] #Moderna #Booster #healthcareworkers,"South Carolina, USA"
22-10-2021,"Getting 5G'd 
#booster #Moderna https://t.co/FJgztUvTxi","Georgia, USA"
22-10-2021,"Signed up for the #Moderna booster for by J&amp;J this afternoon!  The only requirements were that I had to be immunocompromised, work in the medical field, and/or not canceled any shows due to #Covid mandates.  Bring on the 6G connection!!  #GetVaccinated #GetBoosted","Vermont, USA"
21-10-2021,Has anyone else that's been #FullyVaccinated noticed a change in how their body smells? Especially after a workout. I literally noticed this huge change right after my second dose of the #Moderna #vaccine.  Has the @FDA_Drug_Info   heard anything about this being a thing?,"Maine, USA"
20-10-2021,Mañana autorizarán acá en USA que a los que nos pusieron la vacuna #JohnsonJohnson tengamos un refuerzo pero de preferencia con #Moderna - es decir ya comenzarán a mezclarse las marcas de vacunas para mejores refuerzos.,"Florida, USA"
18-10-2021,#truth #facts #this #USA #US #America #CLE #Cleveland #Ohio #OH #BillGates #Fauci #pfizer #moderna #FDA #CDC #medicaltyranny #vaccine #WHO #theylivewesleep #livefreeordie #wakeup #resist #freedom #liberty #letsgobrandon #fuckjoebiden #biden #joebiden #theyrelyingtoyou https://t.co/GBXsTLbxNy,"Ohio, USA"
17-10-2021,Yes but we are all different and I am getting #Epidural Cortisteroid injection every 3 months and I have gotten my two doses of #Moderna mRNA 1273 in March 2021; and I am still waiting for the approval!?!? https://t.co/wAJuTaVUzp,"North Carolina, USA"
17-10-2021,Then why haven’t they approved the #Moderna mRNA 1273 vaccine booster for senior citizens and health risks!?! https://t.co/KEsTObiJXu,"North Carolina, USA"
17-10-2021,Please let me know when the #Moderna Covid-19 vaccine booster is available for senior citizens?!!! https://t.co/YOexFJuY8a,"North Carolina, USA"
17-10-2021,I am still waiting for the #Moderna mRNA 1273 Vaccine Booster shot to get FDA approved by the end of this month!!! Over 65 and health risks https://t.co/uhBza7S4od,"North Carolina, USA"
16-10-2021,If you are fully #VAXXED #vaccinated I am praying for you. You just mixed an engineered virus (per Fauci’s emails) with a genome altering mNRA Since he said it would have gain of function I will be putting any and all on my pray list #Pfizer #Moderna COVID #SayNoToVaccineMandate,"Texas, USA"
