created_at,text,full_name
13-07-2021,Who has gotten their #covidvacccine ? What has your experience been like? #COVID19 #JohnsonAndJohnson #Pfizer #Moderna https://t.co/h7Q5W4hKLV,"Maryland, USA"
10-07-2021,In Mexico after you get vaccinated you must wait 20 minutes and dance to see if you are ok before leaving 🕺 #cnn #Mexico #COVID19 #vaccination #Pfizer #dance #Moderna #funny #Vaccinated https://t.co/BUrL2I7S0c,"Florida, USA"
09-07-2021,"In less than one week, dope dealer #Pfizer &amp; #VaxThatThingUp have undone a year’s worth of work by Black scientists like @CamaraJones &amp; @DMalebranche to get our community to consider trusting #COVID19 vaccines.","Georgia, USA"
09-07-2021,"@drsanjaygupta fuck that booster shot from #Pfizer. I'm a day out from 2nd shot, I can't hardly move. I've had 2 back surgeries, that's where vaccine landed. @CDCDirector @cnn","New York, USA"
08-07-2021,It’s like it’s all coordinated.... #Pfizer #Booster https://t.co/RA8WIgWoIB,"Arkansas, USA"
05-07-2021,Just got my second Pfizer jab 💉 ouch that one hurt. Starbucks helps 😉 #Pfizer #vaccinated #Covid #florida #CovidVaccine #vincentwebb https://t.co/P9BbSBYYtj,"Florida, USA"
04-07-2021,"My family got both #Moderna and #Pfizer shots, both times we just had arm pain at the site of injection. I took to my bed anyway because I needed a day off but I was fine. #slacker #GetVaccinated #GetTheShot https://t.co/HNqysKgvlQ","Florida, USA"
04-07-2021,"I got my #Pfizer months ago 🥰 💉🩹 &amp; I still #WearAMask
#VACCINE #DeltaVariant #COVID19","Oklahoma, USA"
01-07-2021,Segunda dosis #pfizer 😎😎💉💉🇺🇸🇺🇸🤟🍻🍻 https://t.co/v5I8Ykc5AH,"Oklahoma, USA"
26-06-2021,After my #Pfizer #vaccines my 5G is just a little better. https://t.co/j10wdXs2j4,"Iowa, USA"
24-06-2021,Second Vaccine #Pfizer 💪💪💪 @ Walmart Naples - 9885 Collier Blvd https://t.co/W2jZ4ZT635,"Florida, USA"
24-06-2021,Monako @bart2_hcp  Firt Vaccine #Pfizer @ Walmart Naples - 9885 Collier Blvd https://t.co/0vZHK1tpDR,"Florida, USA"
24-06-2021,Te invitamos a que pases por la  @VDSORLANDO @ConsulMexOrl @Juansabinesg  #vacunaanticovid #Pfizer #johnsonandjohnson #juntossipodemos @IME_SRE @FLSERT @Janifeb @latinchai https://t.co/vzNIspd2bf,"Missouri, USA"
23-06-2021,"One down! One to go! ♥️💉
#1stshot
#pfizer
#letsdothis
#forlife
#forlove
#letsprotecteachother https://t.co/uFwFurBArL","Massachusetts, USA"
23-06-2021,Si estuvieras embarazada de 32 semanas 🤰🏻 te  vacunarías? si o no #Pfizer #VacunaCOVID19,"Florida, USA"
21-06-2021,Te invitamos a que pases por la @VDSORLANDO del @ConsulMexOrl @IME_SRE #VacunaCOVID19 #Pfizer #johnsonandjohnson de 9:00 a 4:00 @FLSERT @VDS_UM https://t.co/0A9PBV2tqf,"Wyoming, USA"
19-06-2021,#vacciness #Beba @beba_scp #Pfizer @ Walmart Naples - 9885 Collier Blvd https://t.co/gnkytZ0bwm,"Florida, USA"
18-06-2021,My 2nd dose of #COVIDVaccination #Pfizer https://t.co/Qsgjs5C1Z4,"Texas, USA"
18-06-2021,"Seguimos con la jornada de vacunación , te esperamos en @VDSORLANDO del @ConsulMexOrl @IME_SRE  #Pfizer #johnsonandjohnson  #juntossipodemos #prevencioncontraelCovid-19 @VDS_UM https://t.co/35bdyuFvAP","Missouri, USA"
16-06-2021,"コロナワクチン２回目接種のレポです💉
#コロナ
#ワクチン
#コロナワクチン
#Pfizer
#2nddose 
#vaccinationdone✔️ 
#LA
#LA留学
#演技留学中
#蓮城まこと
#LAきんぐ
#tictok で作った動画☺️
#誰かの役に立ちますように
#質問あればコメントください🙋🏼‍♀️ https://t.co/xsb19ZW1JO","California, USA"
12-06-2021,ฉีดวัคซีน ไฟเซอร์ ครบ 2โดส ละค๊าบ ...#Pfizer    😏😏😏 https://t.co/iceKNe92Lx,"Massachusetts, USA"
09-06-2021,"El “Capitalismo Salvaje” logra récords de vacunación, te vacunan gratis en cualquier supermercado y hoy decidió una donación de 500 millones de #Pfizer a países emergentes. 

Imperialismo!

Averiguaré #Rusia #Cuba #Venezuela en qué andan.","Florida, USA"
05-06-2021,"#shotsinarms #covid19 #vaccinatedontprocrastinate #pfizer #firstdose #strangetimes @arex2150 @ Rochester, New York https://t.co/Ezpg8p9yqK","New York, USA"
03-06-2021,"✔️ Complit! Segunda dosis de la vacuna de Pfizer contra el Covid-19, ok! 

La crónica de cómo empezó todo aquí, en https://t.co/S4EoyXnQ1I @descubrescom de 👇🏼

https://t.co/KRS0YC9iqK

#pfizer #covid19 #covid #USA #us #california https://t.co/IvXv55oZau","California, USA"
01-06-2021,Fully vaxxed! #pfizer #hotboysummer 🤪🤪,"Pennsylvania, USA"
30-05-2021,"Dice @ceciliamoreauok que Perú entregó a #Pfizer recursos naturales para poder comprarle la vacuna.

Pregunto a los contadores:

Entonces el #MachuPichu pasa a ser una cuenta del Activo de #Pfizer ? Cómo se lo valoriza? Y cómo se lo amortiza?","Florida, USA"
30-05-2021,My Boop got the first shot today. Now for my Prince to get his. #pfizer #GetVaccinatedASAP,"Florida, USA"
28-05-2021,It’s been 9 days since my first Pfizer dose and last night my injection site started itching. This morning it’s still itchy and is now red and feels a bit firm to the touch like it did the day after I got the shot. Anyone else experience this over a week later? #Pfizer #vaccine,"Texas, USA"
26-05-2021,"Tapang ni kuya Gabe
#pfizer @ Rosebud IHS Hospital https://t.co/Q9DhA7a4lP","South Dakota, USA"
26-05-2021,"The #FDA has now authorized undiluted, thawed #Pfizer-BioNTech #COVID-19 #Vaccine vials to be stored in the refrigerator at 2°C to 8°C (35°F to 46°F) for up to one month. Previously, thawed, undiluted vaccine vials could be stored in the refrigerator for up to five days.","Florida, USA"
26-05-2021,"@labyrinthweaver #Pfizer 💉 #vaccinated 
A microchip💾 is texting my cells🧬 to beware of COVID19🧪🧫!
A sore arm &amp; migraine(of which I'm alrdy Rx'd📋 miracle pill Imitrex 💊 to combat) was beyond worth it to never have to gasp for breath 🫁 or push up daisies🌼 bc of that nasty virus germ🦠.","Pennsylvania, USA"
25-05-2021,"I wonder what @POTUS signed away for us.

""#Pfizer also insisted the governments cover the potential costs of civil cases brought as a result of Pfizer’s own acts of #negligence, #fraud, or #malice.""

#CrimesAgainstHumanity 
#CovidVaccine #Nuremberg2
 
https://t.co/TJa1fC5Lz9","New York, USA"
25-05-2021,Test Antibody OK!!! Hay anticuerpos. Gracias #Pfizer Gracias #USA🙏🙏🙏🙏 https://t.co/2qliOytMjl,"Florida, USA"
23-05-2021,@DOHgovph I am praying for your success in your fight against COVID in the Philippines. #Pfizer https://t.co/PW5NZA81Ow,"Illinois, USA"
22-05-2021,"I really am feeling funky today, and I really mean  F U N K Y. My entire arm feels sore, and it hurts whenever I move it.

All soreness, no fun.

#Pfizer #PfizerVaccine #CovidVaccine","Virginia, USA"
21-05-2021,Fully vaccinated #pfizer 💉 👍🏻👍🏻❤️❤️❤️❤️✅✅✅✅😁😁😁😀😀😀😀 No more Masks in 10 days 💥💥💥🎉🎉🎉🎉🎉💯💯💯💯💥💥👍🏻👍🏻👍🏻👍🏻 @ Bucks County Community College – Lower Bucks Campus https://t.co/AzTjwi2NRW,"Pennsylvania, USA"
21-05-2021,"Was so excited to finally get my first dose of the Pfizer vaccine yesterday! Did this quick sketch before bed last night. 

#pfizer #pfizerproud #pfizercovid19vacccine #sketch #sketching #sketches #curls #afro #covid_19 #covid #getvaccienated #artistsoninstagram #artist #art https://t.co/ts5EFmfxwj","Michigan, USA"
19-05-2021,ส่วนตัวเลือก #Pfizer ครับ,"Virginia, USA"
19-05-2021,"Fully Vaccinated 🙏🏼
#pfizer #GetYourVaccine https://t.co/EEm2FEshkn","New York, USA"
17-05-2021,It's official... I got my 1st shot of Pfizer today! #TeamPfizer #Pfizer https://t.co/ZvNWEmostL,"Idaho, USA"
15-05-2021,Got my 2nd dose of #Pfizer Thursday afternoon.  Friday=Fatigue.  Today=lost my voice except for Twitter.  But ok otherwise.,"Illinois, USA"
15-05-2021,"#community
#vaccinated 
#pfizer @ Columbia, Missouri https://t.co/YPGKXr1bw7","Missouri, USA"
