created_at,text,full_name
11-10-2021,"https://t.co/3BZAL6ZiCW

PSSST hey @cenkuygur + @KeithOlbermann

Here are some FACTS from @jimmy_dore 

🎤😅MIKE DROP 

cc: @joerogan

#VaccineSideEffects
#Covid_19
#Pfizer
#Moderna","Pennsylvania, USA"
11-10-2021,@RepThomasMassie #vaccine #Moderna #Pfizer https://t.co/dmLMn8TiO0,"Pennsylvania, USA"
11-10-2021,@zerohedge #vaccine #Moderna #Pfizer https://t.co/Mlx8EIOhRV,"Pennsylvania, USA"
11-10-2021,I just got my COVID19 booster! #pfizer #covid19 #boostedtoprotect,"Kentucky, USA"
11-10-2021,@SouthwestAir Liars. #maskmandates #COVID19 #pfizer #moderna #strike #pilots #jandj #CoronavirusUpdates https://t.co/0R1bqmDlv4,"Florida, USA"
09-10-2021,Started getting missing smells back today - they would come and go. It’s like I need to reboot my brain. #LongCOVID sucks. That’s from the old 2020 #COVID19 strain about 10 months ago - no telling how the new shit gets you. Glad I’m #vaccinated X3. #TeamPfizer #Pfizer,"Kansas, USA"
08-10-2021,#boostershot today wish me luck hopefully just get a sore arm. Hearing so many different side effects from the ones that got it. #PfizerBooster #Pfizer #GetVaccinated #COVIDisAirborne #COVID19 #CovidIsReal,"Minnesota, USA"
08-10-2021,"I’m not vaccine hesitant.

I just do the opposite of what felons say to do. 

#Pfizer","Michigan, USA"
07-10-2021,Shouldn’t the headline read #Pfizer pays the @CDCgov and the @US_FDA to approve an experimental #Covid_19 #vaccine on kids who don’t need it?  https://t.co/xI5XC8geje,"Florida, USA"
07-10-2021,Excuse my French but they got me fucked up.... #pfizer @ Hartsfield-Jackson Atlanta International Airport https://t.co/nTRPRlZPSS,"Georgia, USA"
07-10-2021,#pfizerleaks @US_FDA what are you up to? Could your lying to the American people be why 2 company executives stepped down last month? #Pfizer #CovidVaxExposed https://t.co/2TXhhSW9GX,"Pennsylvania, USA"
07-10-2021,@pfizer uses kidney cells from aborted fetuses in their vaccine. Let that sink in. #Pfizer #pfizerleaks #ProjectVeritas #CovidVaxExposed https://t.co/5UBhm10vpn,"Pennsylvania, USA"
07-10-2021,"#pfizer
#ProjectVeritas

https://t.co/d9ckzrZkUx","Massachusetts, USA"
06-10-2021,"My side effect profile with #Pfizer vax: dose 2 &gt; dose 1 = booster. Logged moderate fatigue and chills, mild myalgias, injection site pain and HA yesterday. Tmax 99.3. Woke up today feeling normal, needing coffee.

TY to my type A immune system for taking care of business. 😎 https://t.co/bWkCNl9VL3","New York, USA"
04-10-2021,Anyone get there third #Pfizer vaccine yet? Any feedback on side effects? Mines due the 9th I’m getting it. I had no issues first two 🤷🏻‍♂️,"Minnesota, USA"
04-10-2021,beware #Pfizer 👇 https://t.co/LFIBoA0Fzb,"Florida, USA"
01-10-2021,The site will be distributing the #Pfizer vaccine tonight. People who get the shot OR show their vaccination card can come into the game for FREE. School officials say this is a great opportunity to help make the vaccine more accessible to people in the county. @wachfox,"South Carolina, USA"
01-10-2021,This dude just made an appointment for his booster shot #CovidVaccine #Pfizer,"California, USA"
27-09-2021,"#covid booster dose  Vaccine ✔️
When you work in the public there is no reason to take changes! 
#pfizer #covidvaccine #marshallcountyhealthdepartment #marshallcountyfairgrounds @ West Virginia https://t.co/KKUL88VQwY","West Virginia, USA"
26-09-2021,@POTUS This #pfizer drug was government #FDA approved also @pfizer https://t.co/8cusBjKuZ4,"Florida, USA"
24-09-2021,@OANN #Pfizer$$$$,"Florida, USA"
24-09-2021,"Getting my booster! #covid19 #pfizer (@ Siebens Building - Mayo Clinic in Rochester, MN) https://t.co/2YkInBXSMN","Minnesota, USA"
23-09-2021,"I’m seeing confusion over the CDC news today. A CDC advisory panel signed off on #COVID19 booster shots, but not for everyone. Only:
👉Those 65 and up 
👉People in long-term care facilities 
👉People at higher risk of infection 

Also, this ONLY covers the #Pfizer version.","Virginia, USA"
23-09-2021,"1st shot, a little arm soreness. 2nd shot on the 2nd day, some body aches (kind of like I had worked out really hard the day before), some chills that evening, slept amazingly. Perfectly fine the day after #Pfizer https://t.co/4rEa9deNmw","Illinois, USA"
23-09-2021,F.D.A. Authorizes Pfizer Booster Shots for Older and At-Risk Americans #delta #Pfizer #vaccine #agimg #chronicillness #FDA https://t.co/UBEloURNk2,"Washington, USA"
18-09-2021,Demons. #Pfizer is the devil. https://t.co/3VtevQw9P9,"Texas, USA"
17-09-2021,"I got #Pfizer big time! #COVID19AB #Mythiversary #CovidVaccine #fullyvaxxed #outdoor #BB23 #Clickbait #DeltaruneChapter2 #Ethereum #GalaxyWatch4 #AppleEvent #Inspiration4 #Jaguars #LilNasXGivesBirth #NBA2K22 #PS5 #UxieRaid #VALORANTMasters 

https://t.co/E1EmsaMfpA","Illinois, USA"
17-09-2021,Breaking: FDA panel votes to recommend #Pfizer booster shots for those 65+ and those with compromised immune systems. #BoosterShots https://t.co/J3hcfZMeR6,"New York, USA"
14-09-2021,"I got my first shot of Pfizer last year, 12/22/20. Anyone get theirs earlier? #VaccinesSaveLives #CovidVaccine #Pfizer #healthcareworkers","Florida, USA"
02-09-2021,Nuevas pruebas del fármaco oral covid #pfizer #merck https://t.co/QifDOLpzkE,"Texas, USA"
02-09-2021,"What about us individuals who take care of our metabolic health, who are low-risk pertaining to COVID &amp; do not want/or need the vaccine? #Covid19 #Pfizer #COVID19 https://t.co/RjYhG6FVBM","Missouri, USA"
02-09-2021,#Pfizer #Moderna #vaccine https://t.co/cSZNGPztGl,"Texas, USA"
02-09-2021,Hey @PWRoTCH this is excellent news! Best protection against #COVID19 is #vaccination #VaccinesSaveLives #Pfizer #Moderna #johnsonandjohnson https://t.co/QdcdvMgH9v,"Florida, USA"
01-09-2021,"Dumb question here BUT when you get your booster shot, should you take your vaccine card so they can update it? Then you can separate the fake cards vs the real vaccine cards. #Pfizer","Kansas, USA"
29-08-2021,I have #COVID19 and I am fully vaccinated with #Pfizer god damn it.,"New York, USA"
28-08-2021,"I got my second dose earlier today and now I feel super sleepy. But, I’m always tired so it may be unrelated 🤷🏼‍♀️ #Pfizer #SaturdayVibes","Kentucky, USA"
28-08-2021,"Shot #3, on 2 hours of sleep. Worth it.#Pfizer https://t.co/IysQJuKY16","Georgia, USA"
27-08-2021,"@TonyBrunoShow &amp; I got our 2nd #Pfizer shot yesterday &amp; thought we were fine.... Until about 2 hrs ago. Sweats, achy, tired. No fever though. Yuck. Not sure about show yet tonight. Fingers crossed.
#COVID #vaccineSideEffects
#BrunoNation https://t.co/2F7IUAyQeV","New Jersey, USA"
27-08-2021,Just be straight forward at this point #Pfizer #COVID https://t.co/ocBZyoAwLm,"Florida, USA"
26-08-2021,"@Liliana22207796 @JBPritzker 💯! Yes, Ma’am. I’m proud to say that both of my kids are fully vaccinated. #Pfizer #AllInIllinois","Illinois, USA"
25-08-2021,"With the @US_FDA approval of the #Pfizer vaccine, it’s very possible that insurance companies could deny coverage for hospital stays due to Covid-19 now being considered a “preventable disease.” 

Average cost of a hospital stay is $50k plus per day
#GetVaccinated","Kentucky, USA"
25-08-2021,Cominarty vs BioNTech 👀 #Pfizer,"Texas, USA"
25-08-2021,"#BREAKING #COVID19 #Pfizer #FDA #VaccineApproval is a dishonest shell game. The vaccine available #BioNTech hasn’t been approved. #Comirnaty, the one approved isn’t available and won’t be until 2023 or 2024. Why do we keep getting lied to about the virus and medications? It’s BS. https://t.co/rKPPax6pAD","Michigan, USA"
